--- Startup times for process: Primary (or UI client) ---

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
225.395  000.022  000.022: sourcing nvim_exec2() called at /home/nnonne/.config/nvim-lazy/init.lua:0
225.423  000.004  000.004: sourcing nvim_exec2() called at /home/nnonne/.config/nvim-lazy/init.lua:0
226.406  000.600  000.600: require('blink.cmp')
226.679  000.117  000.117: require('blink.cmp.lib.async')
226.888  000.089  000.089: require('blink.cmp.config.utils')
226.979  000.084  000.084: require('blink.cmp.config.keymap')
227.437  000.361  000.361: require('blink.cmp.config.completion.keyword')
227.609  000.153  000.153: require('blink.cmp.config.completion.trigger')
227.718  000.101  000.101: require('blink.cmp.config.completion.list')
227.828  000.103  000.103: require('blink.cmp.config.completion.accept')
227.999  000.166  000.166: require('blink.cmp.config.completion.menu')
228.111  000.106  000.106: require('blink.cmp.config.completion.documentation')
228.197  000.080  000.080: require('blink.cmp.config.completion.ghost_text')
228.204  001.220  000.148: require('blink.cmp.config.completion')
228.335  000.125  000.125: require('blink.cmp.config.fuzzy')
228.456  000.116  000.116: require('blink.cmp.config.sources')
228.560  000.099  000.099: require('blink.cmp.config.signature')
228.670  000.104  000.104: require('blink.cmp.config.snippets')
228.775  000.100  000.100: require('blink.cmp.config.appearance')
228.951  000.170  000.170: require('blink.cmp.config.modes.cmdline')
229.040  000.083  000.083: require('blink.cmp.config.modes.term')
229.050  002.365  000.176: require('blink.cmp.config')
229.196  000.141  000.141: require('blink.cmp.lib.utils')
229.291  000.088  000.088: require('blink.cmp.lib.event_emitter')
229.314  002.898  000.188: require('blink.cmp.sources.lib')
229.373  003.826  000.328: sourcing /home/nnonne/.local/share/nvim-lazy/lazy/blink.cmp/plugin/blink-cmp.lua
229.388  003.899  000.073: sourcing nvim_exec2() called at /home/nnonne/.config/nvim-lazy/init.lua:0
229.421  000.013  000.013: sourcing nvim_exec2() called at /home/nnonne/.config/nvim-lazy/init.lua:0
229.450  000.004  000.004: sourcing nvim_exec2() called at /home/nnonne/.config/nvim-lazy/init.lua:0
233.016  000.171  000.171: require('blink.cmp.config.modes.types')
234.337  000.142  000.142: require('blink.cmp.fuzzy.download.system')
234.411  000.332  000.191: require('blink.cmp.fuzzy.download.files')
234.420  000.437  000.105: require('blink.cmp.fuzzy.download.git')
234.431  000.648  000.212: require('blink.cmp.fuzzy.download')
241.787  000.214  000.214: sourcing /usr/share/nvim/runtime/plugin/editorconfig.lua
241.812  000.327  000.114: sourcing nvim_exec2() called at /home/nnonne/.config/nvim-lazy/init.lua:0
242.146  000.177  000.177: sourcing /usr/share/nvim/runtime/plugin/man.lua
242.159  000.233  000.056: sourcing nvim_exec2() called at /home/nnonne/.config/nvim-lazy/init.lua:0
242.436  000.224  000.224: sourcing /usr/share/nvim/runtime/plugin/net.lua
242.446  000.269  000.044: sourcing nvim_exec2() called at /home/nnonne/.config/nvim-lazy/init.lua:0
242.671  000.138  000.138: sourcing /usr/share/nvim/runtime/plugin/osc52.lua
242.681  000.183  000.046: sourcing nvim_exec2() called at /home/nnonne/.config/nvim-lazy/init.lua:0
243.267  000.533  000.533: sourcing /usr/share/nvim/runtime/plugin/rplugin.vim
243.279  000.578  000.045: sourcing nvim_exec2() called at /home/nnonne/.config/nvim-lazy/init.lua:0
243.698  000.324  000.324: sourcing /usr/share/nvim/runtime/plugin/shada.lua
243.709  000.370  000.046: sourcing nvim_exec2() called at /home/nnonne/.config/nvim-lazy/init.lua:0
243.938  000.120  000.120: sourcing /usr/share/nvim/runtime/plugin/spellfile.lua
243.948  000.187  000.067: sourcing nvim_exec2() called at /home/nnonne/.config/nvim-lazy/init.lua:0
244.478  223.002  111.113: require('nnonne.config.lazy')
244.487  234.517  000.668: sourcing /home/nnonne/.config/nvim-lazy/init.lua
244.509  000.912: sourcing vimrc file(s)
244.942  000.118  000.118: sourcing /usr/share/nvim/runtime/filetype.lua
245.509  000.215  000.215: sourcing /usr/share/nvim/runtime/syntax/synload.vim
245.745  000.690  000.475: sourcing /usr/share/nvim/runtime/syntax/syntax.vim
245.805  000.489: inits 3
249.848  004.043: reading ShaDa
253.371  003.523: opening buffers
254.631  000.277  000.277: require('bufferline.state')
254.736  001.088: BufEnter autocommands
254.750  000.014: editing files in windows
254.771  000.021: --- NVIM STARTED ---

